Before erosion ID,Initial Z,Initial connectivity,Before erosion ID,Erosion state,Encoded erosion state,Z location half,Z location 0.22,Z location 0.23,Z location 0.24,Z location 0.25,3 connectivity,1 Connectivity,2 Connectivity,4 Connectivity,5 Connectivity
9336,0.1118813,0,9336,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9338,0.2938444,0,9338,ERODED,1,1,1,1,1,1,1,1,1,1,1
9339,0.08606218,6,9339,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9340,0.1219767,4,9340,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9341,0.08689444,6,9341,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9342,0.1674136,0,9342,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9343,0.1187399,4,9343,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9344,0.2264676,0,9344,Not eroded,0,1,1,0,0,0,1,1,1,1,1
9345,0.2262331,0,9345,Not eroded,0,1,1,0,0,0,1,1,1,1,1
9346,0.05625134,5,9346,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9347,0.279653,0,9347,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9348,0.2008194,3,9348,Not eroded,0,1,0,0,0,0,1,0,0,1,1
9349,0.1146144,3,9349,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9351,0.1261165,4,9351,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9352,0.2526345,4,9352,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9353,0.1732846,3,9353,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9354,0.2931077,0,9354,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9355,0.1070392,5,9355,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9356,0.07717481,0,9356,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9357,0.2512599,3,9357,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9358,0.2959743,3,9358,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9359,0.1846096,6,9359,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9361,0.2194911,3,9361,Not eroded,0,1,0,0,0,0,1,0,0,1,1
9362,0.3242407,0,9362,ERODED,1,1,1,1,1,1,1,1,1,1,1
9363,0.06102933,0,9363,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9364,0.1903451,4,9364,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9365,0.1744686,6,9365,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9366,0.2987818,0,9366,ERODED,1,1,1,1,1,1,1,1,1,1,1
9367,0.06661186,0,9367,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9368,0.1374734,4,9368,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9369,0.1499579,3,9369,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9370,0.05622279,3,9370,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9371,0.1064312,0,9371,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9372,0.2348551,5,9372,Not eroded,0,1,1,1,0,0,0,0,0,0,1
9373,0.2616729,6,9373,Not eroded,0,1,1,1,1,1,0,0,0,0,0
9374,0.1095412,4,9374,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9375,0.07196412,6,9375,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9376,0.2910244,0,9376,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9377,0.1619696,6,9377,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9379,0.1414112,3,9379,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9380,0.2557662,0,9380,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9381,0.07365924,6,9381,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9382,0.1337813,5,9382,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9383,0.159675,5,9383,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9384,0.3020505,0,9384,ERODED,1,1,1,1,1,1,1,1,1,1,1
9385,0.2091193,3,9385,Not eroded,0,1,0,0,0,0,1,0,0,1,1
9386,0.2691604,0,9386,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9387,0.3173808,0,9387,ERODED,1,1,1,1,1,1,1,1,1,1,1
9388,0.09263168,4,9388,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9389,0.2116029,2,9389,Not eroded,0,1,0,0,0,0,1,0,1,1,1
9390,0.3053917,0,9390,ERODED,1,1,1,1,1,1,1,1,1,1,1
9391,0.187822,4,9391,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9393,0.2201643,3,9393,Not eroded,0,1,1,0,0,0,1,0,0,1,1
9394,0.31095,0,9394,ERODED,1,1,1,1,1,1,1,1,1,1,1
9395,0.08697943,0,9395,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9396,0.1263483,5,9396,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9397,0.0923186,0,9397,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9398,0.2163118,6,9398,Not eroded,0,1,0,0,0,0,0,0,0,0,0
9399,0.3075012,0,9399,ERODED,1,1,1,1,1,1,1,1,1,1,1
9400,0.256775,5,9400,Not eroded,0,1,1,1,1,1,0,0,0,0,1
9401,0.09186923,3,9401,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9402,0.1106577,5,9402,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9403,0.1757111,0,9403,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9405,0.2788339,4,9405,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9406,0.1660379,4,9406,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9407,0.1471103,4,9407,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9408,0.1835953,5,9408,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9409,0.2915782,0,9409,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9410,0.215959,4,9410,Not eroded,0,1,0,0,0,0,0,0,0,1,1
9411,0.06896305,6,9411,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9412,0.3062905,0,9412,ERODED,1,1,1,1,1,1,1,1,1,1,1
9413,0.2428477,0,9413,ERODED,1,1,1,1,1,0,1,1,1,1,1
9415,0.268935,3,9415,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9416,0.3149491,0,9416,ERODED,1,1,1,1,1,1,1,1,1,1,1
9417,0.2672044,0,9417,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9418,0.2387323,0,9418,ERODED,1,1,1,1,0,0,1,1,1,1,1
9419,0.148329,3,9419,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9420,0.1726975,0,9420,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9421,0.2940978,0,9421,ERODED,1,1,1,1,1,1,1,1,1,1,1
9422,0.08184478,4,9422,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9423,0.0835591,0,9423,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9424,0.1381308,0,9424,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9425,0.0941953,6,9425,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9426,0.1848015,4,9426,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9427,0.1291002,3,9427,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9428,0.2553884,3,9428,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9429,0.2744339,0,9429,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9430,0.1385014,4,9430,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9431,0.2196659,0,9431,Not eroded,0,1,0,0,0,0,1,1,1,1,1
9432,0.1471316,0,9432,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9434,0.1571808,7,9434,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9435,0.2556339,1,9435,ERODED,1,1,1,1,1,1,1,1,1,1,1
9436,0.2870722,3,9436,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9437,0.2139283,4,9437,Not eroded,0,1,0,0,0,0,0,0,0,1,1
9438,0.2743607,0,9438,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9439,0.2277553,3,9439,Not eroded,0,1,1,0,0,0,1,0,0,1,1
9440,0.2700318,0,9440,ERODED,1,1,1,1,1,1,1,1,1,1,1
9443,0.06147888,3,9443,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9444,0.05816288,3,9444,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9445,0.2549543,5,9445,Not eroded,0,1,1,1,1,1,0,0,0,0,1
9446,0.1535485,3,9446,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9447,0.2790518,4,9447,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9448,0.2625445,5,9448,Not eroded,0,1,1,1,1,1,0,0,0,0,1
9449,0.1944334,4,9449,Not eroded,0,1,0,0,0,0,0,0,0,1,1
9450,0.2331002,2,9450,Not eroded,0,1,1,1,0,0,1,0,1,1,1
9451,0.2829314,0,9451,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9452,0.1489947,0,9452,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9454,0.1836108,3,9454,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9456,0.2790474,0,9456,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9457,0.07359154,5,9457,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9458,0.2911097,3,9458,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9459,0.2388632,6,9459,Not eroded,0,1,1,1,0,0,0,0,0,0,0
9460,0.139135,5,9460,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9461,0.1294263,4,9461,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9462,0.2200556,3,9462,Not eroded,0,1,1,0,0,0,1,0,0,1,1
9463,0.272128,0,9463,ERODED,1,1,1,1,1,1,1,1,1,1,1
9464,0.1418233,5,9464,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9465,0.1727683,5,9465,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9466,0.3151467,0,9466,ERODED,1,1,1,1,1,1,1,1,1,1,1
9467,0.2243152,0,9467,Not eroded,0,1,1,0,0,0,1,1,1,1,1
9468,0.09085156,0,9468,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9470,0.1799885,4,9470,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9471,0.1188395,6,9471,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9472,0.1198482,4,9472,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9473,0.2702218,0,9473,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9474,0.3038452,0,9474,ERODED,1,1,1,1,1,1,1,1,1,1,1
9475,0.1700384,6,9475,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9476,0.3103225,0,9476,ERODED,1,1,1,1,1,1,1,1,1,1,1
9477,0.2975528,0,9477,ERODED,1,1,1,1,1,1,1,1,1,1,1
9478,0.2827737,0,9478,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9479,0.3167936,0,9479,ERODED,1,1,1,1,1,1,1,1,1,1,1
9480,0.2666038,0,9480,ERODED,1,1,1,1,1,1,1,1,1,1,1
9482,0.1088189,3,9482,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9483,0.2466382,3,9483,Not eroded,0,1,1,1,1,0,1,0,0,1,1
9484,0.2335414,0,9484,Not eroded,0,1,1,1,0,0,1,1,1,1,1
9485,0.1781389,6,9485,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9486,0.2632347,0,9486,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9487,0.1225338,3,9487,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9488,0.09158125,3,9488,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9490,0.1286376,5,9490,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9491,0.05623724,3,9491,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9492,0.2701163,0,9492,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9493,0.1867132,4,9493,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9494,0.2336918,3,9494,Not eroded,0,1,1,1,0,0,1,0,0,1,1
9495,0.1708463,4,9495,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9496,0.3266222,0,9496,ERODED,1,1,1,1,1,1,1,1,1,1,1
9499,0.1938159,6,9499,Not eroded,0,1,0,0,0,0,0,0,0,0,0
9500,0.2967723,0,9500,ERODED,1,1,1,1,1,1,1,1,1,1,1
9501,0.1640382,4,9501,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9502,0.238073,5,9502,Not eroded,0,1,1,1,0,0,0,0,0,0,1
9503,0.1763805,0,9503,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9504,0.3120026,2,9504,Not eroded,0,1,1,1,1,1,1,0,1,1,1
9505,0.1569474,0,9505,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9506,0.2575017,3,9506,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9507,0.2789811,0,9507,ERODED,1,1,1,1,1,1,1,1,1,1,1
9508,0.08243134,5,9508,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9509,0.06386381,5,9509,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9510,0.1148808,0,9510,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9511,0.05626526,4,9511,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9512,0.2093929,6,9512,Not eroded,0,1,0,0,0,0,0,0,0,0,0
9513,0.06496744,0,9513,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9514,0.05625479,3,9514,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9515,0.1193681,0,9515,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9516,0.2123063,2,9516,Not eroded,0,1,0,0,0,0,1,0,1,1,1
9517,0.2524882,3,9517,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9518,0.1407301,0,9518,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9519,0.228868,4,9519,Not eroded,0,1,1,0,0,0,0,0,0,1,1
9520,0.06393299,5,9520,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9521,0.2223756,0,9521,Not eroded,0,1,1,0,0,0,1,1,1,1,1
9522,0.0562899,0,9522,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9523,0.2365855,2,9523,Not eroded,0,1,1,1,0,0,1,0,1,1,1
9524,0.3279491,0,9524,ERODED,1,1,1,1,1,1,1,1,1,1,1
9525,0.2655682,4,9525,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9527,0.3274526,0,9527,ERODED,1,1,1,1,1,1,1,1,1,1,1
9528,0.2633328,4,9528,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9529,0.1091425,5,9529,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9530,0.08397618,4,9530,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9531,0.2373681,3,9531,Not eroded,0,1,1,1,0,0,1,0,0,1,1
9532,0.07797795,2,9532,Not eroded,0,0,0,0,0,0,1,0,1,1,1
9533,0.1492902,4,9533,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9534,0.3256312,0,9534,ERODED,1,1,1,1,1,1,1,1,1,1,1
9535,0.1890295,5,9535,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9537,0.1902287,0,9537,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9538,0.1701509,7,9538,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9539,0.09795731,5,9539,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9540,0.2646664,0,9540,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9541,0.2374812,0,9541,Not eroded,0,1,1,1,0,0,1,1,1,1,1
9542,0.08154571,4,9542,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9543,0.1573663,3,9543,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9545,0.08029865,5,9545,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9546,0.1385798,0,9546,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9547,0.09070334,3,9547,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9548,0.1285405,5,9548,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9549,0.1244928,2,9549,Not eroded,0,0,0,0,0,0,1,0,1,1,1
9550,0.1277219,4,9550,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9551,0.08186956,0,9551,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9552,0.1636895,3,9552,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9553,0.3251493,0,9553,ERODED,1,1,1,1,1,1,1,1,1,1,1
9554,0.1311228,0,9554,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9556,0.1777989,3,9556,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9557,0.1485379,3,9557,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9558,0.2649158,4,9558,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9559,0.2212452,5,9559,Not eroded,0,1,1,0,0,0,0,0,0,0,1
9560,0.1906431,0,9560,Not eroded,0,1,0,0,0,0,1,1,1,1,1
9561,0.307527,4,9561,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9562,0.2528785,6,9562,Not eroded,0,1,1,1,1,1,0,0,0,0,0
9564,0.296185,0,9564,ERODED,1,1,1,1,1,1,1,1,1,1,1
9565,0.1342321,4,9565,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9566,0.06845111,7,9566,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9567,0.151436,0,9567,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9568,0.2888482,0,9568,ERODED,1,1,1,1,1,1,1,1,1,1,1
9570,0.07114645,4,9570,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9571,0.2056805,0,9571,Not eroded,0,1,0,0,0,0,1,1,1,1,1
9572,0.1255081,5,9572,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9573,0.07257629,4,9573,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9574,0.1879131,0,9574,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9575,0.08648142,0,9575,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9576,0.2097285,4,9576,Not eroded,0,1,0,0,0,0,0,0,0,1,1
9577,0.09863958,6,9577,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9578,0.2239456,4,9578,Not eroded,0,1,1,0,0,0,0,0,0,1,1
9579,0.0562722,3,9579,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9580,0.163024,5,9580,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9581,0.1092758,4,9581,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9582,0.2431679,3,9582,Not eroded,0,1,1,1,1,0,1,0,0,1,1
9583,0.1350447,3,9583,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9584,0.1615359,3,9584,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9585,0.1492749,5,9585,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9586,0.2324367,0,9586,ERODED,1,1,1,1,0,0,1,1,1,1,1
9587,0.06494256,2,9587,Not eroded,0,0,0,0,0,0,1,0,1,1,1
9588,0.08396164,0,9588,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9589,0.1139057,0,9589,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9590,0.08233254,5,9590,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9591,0.07662615,3,9591,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9592,0.09461716,6,9592,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9593,0.2443068,3,9593,Not eroded,0,1,1,1,1,0,1,0,0,1,1
9594,0.1350591,4,9594,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9595,0.2949426,0,9595,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9596,0.27562,0,9596,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9597,0.2936952,0,9597,ERODED,1,1,1,1,1,1,1,1,1,1,1
9598,0.2288502,3,9598,Not eroded,0,1,1,0,0,0,1,0,0,1,1
9600,0.09376954,0,9600,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9601,0.1520156,5,9601,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9602,0.1268365,3,9602,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9603,0.2943399,0,9603,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9604,0.1432892,6,9604,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9605,0.1711365,4,9605,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9606,0.1418047,6,9606,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9607,0.09161843,4,9607,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9608,0.1153067,5,9608,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9609,0.2023125,4,9609,Not eroded,0,1,0,0,0,0,0,0,0,1,1
9610,0.2621352,0,9610,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9611,0.3058189,0,9611,ERODED,1,1,1,1,1,1,1,1,1,1,1
9612,0.2126726,3,9612,Not eroded,0,1,0,0,0,0,1,0,0,1,1
9613,0.1199937,4,9613,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9614,0.05624317,5,9614,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9617,0.2309369,4,9617,Not eroded,0,1,1,1,0,0,0,0,0,1,1
9618,0.237371,6,9618,Not eroded,0,1,1,1,0,0,0,0,0,0,0
9619,0.1217661,4,9619,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9620,0.1685815,5,9620,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9621,0.08871137,6,9621,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9623,0.1380048,4,9623,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9624,0.3254416,0,9624,ERODED,1,1,1,1,1,1,1,1,1,1,1
9625,0.1917513,6,9625,Not eroded,0,1,0,0,0,0,0,0,0,0,0
9626,0.2004217,4,9626,Not eroded,0,1,0,0,0,0,0,0,0,1,1
9627,0.264971,0,9627,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9628,0.2317159,5,9628,Not eroded,0,1,1,1,0,0,0,0,0,0,1
9629,0.2988323,0,9629,ERODED,1,1,1,1,1,1,1,1,1,1,1
9630,0.3019095,0,9630,ERODED,1,1,1,1,1,1,1,1,1,1,1
9631,0.2883451,4,9631,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9632,0.2732457,0,9632,ERODED,1,1,1,1,1,1,1,1,1,1,1
9633,0.1514902,4,9633,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9634,0.2033542,4,9634,Not eroded,0,1,0,0,0,0,0,0,0,1,1
9636,0.1831607,6,9636,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9638,0.08739756,5,9638,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9639,0.1176176,0,9639,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9640,0.2323771,0,9640,ERODED,1,1,1,1,0,0,1,1,1,1,1
9641,0.3260575,0,9641,ERODED,1,1,1,1,1,1,1,1,1,1,1
9644,0.2293056,0,9644,ERODED,1,1,1,0,0,0,1,1,1,1,1
9646,0.2038634,0,9646,Not eroded,0,1,0,0,0,0,1,1,1,1,1
9647,0.2127392,0,9647,Not eroded,0,1,0,0,0,0,1,1,1,1,1
9648,0.3033924,0,9648,ERODED,1,1,1,1,1,1,1,1,1,1,1
9649,0.09664228,3,9649,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9650,0.1654878,0,9650,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9651,0.3252859,0,9651,ERODED,1,1,1,1,1,1,1,1,1,1,1
9652,0.2243249,4,9652,Not eroded,0,1,1,0,0,0,0,0,0,1,1
9653,0.2584343,0,9653,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9654,0.1063752,5,9654,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9655,0.3254619,0,9655,ERODED,1,1,1,1,1,1,1,1,1,1,1
9656,0.1291411,5,9656,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9657,0.2848674,5,9657,Not eroded,0,1,1,1,1,1,0,0,0,0,1
9658,0.08376211,4,9658,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9659,0.05624426,5,9659,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9660,0.119349,3,9660,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9661,0.1768389,3,9661,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9662,0.1682196,5,9662,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9663,0.3054722,0,9663,ERODED,1,1,1,1,1,1,1,1,1,1,1
9664,0.3015301,3,9664,Not eroded,0,1,1,1,1,1,1,0,0,1,1
9665,0.1240398,3,9665,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9666,0.2277288,0,9666,Not eroded,0,1,1,0,0,0,1,1,1,1,1
9667,0.264238,4,9667,Not eroded,0,1,1,1,1,1,0,0,0,1,1
9668,0.2444255,3,9668,Not eroded,0,1,1,1,1,0,1,0,0,1,1
9669,0.2170617,3,9669,Not eroded,0,1,0,0,0,0,1,0,0,1,1
9670,0.2809533,0,9670,ERODED,1,1,1,1,1,1,1,1,1,1,1
9671,0.1900528,0,9671,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9672,0.05622969,4,9672,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9673,0.1360076,5,9673,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9675,0.1942864,5,9675,Not eroded,0,1,0,0,0,0,0,0,0,0,1
9676,0.07639692,4,9676,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9677,0.2061579,4,9677,Not eroded,0,1,0,0,0,0,0,0,0,1,1
9678,0.2470941,3,9678,Not eroded,0,1,1,1,1,0,1,0,0,1,1
9679,0.09520068,4,9679,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9680,0.2865588,0,9680,Not eroded,0,1,1,1,1,1,1,1,1,1,1
9681,0.06735875,2,9681,Not eroded,0,0,0,0,0,0,1,0,1,1,1
9682,0.1408473,4,9682,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9683,0.1212737,3,9683,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9685,0.115636,0,9685,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9686,0.1541087,5,9686,Not eroded,0,0,0,0,0,0,0,0,0,0,1
9687,0.2671222,0,9687,ERODED,1,1,1,1,1,1,1,1,1,1,1
9688,0.3272265,0,9688,ERODED,1,1,1,1,1,1,1,1,1,1,1
9690,0.1511174,3,9690,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9691,0.1279555,4,9691,Not eroded,0,0,0,0,0,0,0,0,0,1,1
9692,0.08399239,6,9692,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9693,0.3255981,0,9693,ERODED,1,1,1,1,1,1,1,1,1,1,1
9695,0.1651504,3,9695,Not eroded,0,0,0,0,0,0,1,0,0,1,1
9696,0.05632843,0,9696,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9697,0.06266183,6,9697,Not eroded,0,0,0,0,0,0,0,0,0,0,0
9698,0.1499868,0,9698,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9699,0.09003092,2,9699,Not eroded,0,0,0,0,0,0,1,0,1,1,1
9700,0.1026673,0,9700,Not eroded,0,0,0,0,0,0,1,1,1,1,1
9701,0.2582988,0,9701,ERODED,1,1,1,1,1,1,1,1,1,1,1
9702,0.2060144,4,9702,Not eroded,0,1,0,0,0,0,0,0,0,1,1
9703,0.09605749,7,9703,Not eroded,0,0,0,0,0,0,0,0,0,0,0
