Before erosion ID,Initial X,Initial Y,Initial Z,Initial connectivity,Before erosion ID,Erosion state,Encoded erosion state,Z location Half,Z location 0.22,Z location 0.23,Z location 0.24,Z location 0.25,3 connectivity,1 connectivity,2 connectivity,4 connectivity,5 connectivity
5929,2.56E-01,3.07E-01,3.25E-01,0,5929,ERODED,1,1,1,1,1,1,1,1,1,1,1
5931,1.89E-01,1.48E-01,3.25E-01,0,5931,Not eroded,0,1,1,1,1,1,1,1,1,1,1
5933,5.62E-02,6.75E-02,2.78E-01,2,5933,Not eroded,0,1,1,1,1,1,1,0,1,1,1
5934,2.68E-01,6.38E-02,2.53E-01,6,5934,Not eroded,0,1,1,1,1,1,0,0,0,0,0
5935,5.62E-02,2.08E-01,2.80E-01,0,5935,Not eroded,0,1,1,1,1,1,1,1,1,1,1
5940,1.53E-01,1.48E-01,2.85E-01,0,5940,Not eroded,0,1,1,1,1,1,1,1,1,1,1
5942,2.58E-01,2.74E-01,3.08E-01,0,5942,ERODED,1,1,1,1,1,1,1,1,1,1,1
5950,2.47E-01,1.79E-01,2.88E-01,0,5950,Not eroded,0,1,1,1,1,1,1,1,1,1,1
5952,1.97E-01,1.19E-01,2.87E-01,5,5952,Not eroded,0,1,1,1,1,1,0,0,0,0,1
5954,2.05E-01,1.76E-01,2.72E-01,4,5954,Not eroded,0,1,1,1,1,1,0,0,0,1,1
5959,1.33E-01,3.10E-01,2.92E-01,0,5959,ERODED,1,1,1,1,1,1,1,1,1,1,1
5964,2.42E-01,1.24E-01,2.43E-01,7,5964,Not eroded,0,1,1,1,1,0,0,0,0,0,0
5972,1.64E-01,1.21E-01,2.88E-01,0,5972,Not eroded,0,1,1,1,1,1,1,1,1,1,1
5980,7.36E-02,1.34E-01,2.81E-01,4,5980,Not eroded,0,1,1,1,1,1,0,0,0,1,1
5984,2.23E-01,2.60E-01,2.82E-01,0,5984,Not eroded,0,1,1,1,1,1,1,1,1,1,1
5986,8.02E-02,2.89E-01,3.27E-01,0,5986,ERODED,1,1,1,1,1,1,1,1,1,1,1
5987,2.07E-01,3.24E-01,2.67E-01,4,5987,Not eroded,0,1,1,1,1,1,0,0,0,1,1
5990,3.14E-01,1.63E-01,3.01E-01,0,5990,ERODED,1,1,1,1,1,1,1,1,1,1,1
5991,1.05E-01,1.63E-01,2.72E-01,5,5991,Not eroded,0,1,1,1,1,1,0,0,0,0,1
5992,1.85E-01,2.26E-01,2.49E-01,5,5992,Not eroded,0,1,1,1,1,0,0,0,0,0,1
5994,3.13E-01,2.17E-01,3.25E-01,0,5994,ERODED,1,1,1,1,1,1,1,1,1,1,1
5997,2.14E-01,6.83E-02,3.16E-01,0,5997,ERODED,1,1,1,1,1,1,1,1,1,1,1
6001,2.22E-01,1.12E-01,2.82E-01,4,6001,Not eroded,0,1,1,1,1,1,0,0,0,1,1
6004,2.98E-01,1.66E-01,3.04E-01,0,6004,ERODED,1,1,1,1,1,1,1,1,1,1,1
6006,1.41E-01,2.50E-01,3.14E-01,0,6006,ERODED,1,1,1,1,1,1,1,1,1,1,1
6018,2.72E-01,1.03E-01,2.59E-01,6,6018,Not eroded,0,1,1,1,1,1,0,0,0,0,0
6023,1.64E-01,3.23E-01,3.03E-01,0,6023,ERODED,1,1,1,1,1,1,1,1,1,1,1
6029,1.33E-01,1.13E-01,2.71E-01,0,6029,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6037,2.82E-01,9.11E-02,2.51E-01,0,6037,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6039,2.50E-01,2.36E-01,2.84E-01,3,6039,Not eroded,0,1,1,1,1,1,1,0,0,1,1
6040,3.24E-01,6.90E-02,2.47E-01,0,6040,Not eroded,0,1,1,1,1,0,1,1,1,1,1
6041,2.81E-01,2.76E-01,2.58E-01,0,6041,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6044,2.72E-01,1.27E-01,2.55E-01,4,6044,Not eroded,0,1,1,1,1,1,0,0,0,1,1
6053,9.75E-02,6.10E-02,2.98E-01,4,6053,Not eroded,0,1,1,1,1,1,0,0,0,1,1
6056,1.47E-01,8.03E-02,3.04E-01,2,6056,Not eroded,0,1,1,1,1,1,1,0,1,1,1
6057,5.62E-02,1.52E-01,2.46E-01,5,6057,Not eroded,0,1,1,1,1,0,0,0,0,0,1
6060,6.46E-02,2.07E-01,2.85E-01,0,6060,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6064,2.55E-01,1.29E-01,3.16E-01,0,6064,ERODED,1,1,1,1,1,1,1,1,1,1,1
6065,2.32E-01,5.64E-02,2.54E-01,5,6065,Not eroded,0,1,1,1,1,1,0,0,0,0,1
6066,1.51E-01,1.46E-01,2.55E-01,3,6066,Not eroded,0,1,1,1,1,1,1,0,0,1,1
6070,2.72E-01,1.70E-01,3.12E-01,0,6070,ERODED,1,1,1,1,1,1,1,1,1,1,1
6075,2.61E-01,3.15E-01,2.75E-01,0,6075,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6084,1.36E-01,2.40E-01,2.59E-01,0,6084,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6085,9.44E-02,2.43E-01,2.64E-01,3,6085,Not eroded,0,1,1,1,1,1,1,0,0,1,1
6090,3.24E-01,1.98E-01,2.60E-01,4,6090,Not eroded,0,1,1,1,1,1,0,0,0,1,1
6092,1.05E-01,1.75E-01,2.76E-01,3,6092,Not eroded,0,1,1,1,1,1,1,0,0,1,1
6094,3.05E-01,2.43E-01,2.92E-01,2,6094,Not eroded,0,1,1,1,1,1,1,0,1,1,1
6095,3.24E-01,1.64E-01,2.67E-01,0,6095,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6096,6.17E-02,8.97E-02,3.13E-01,0,6096,ERODED,1,1,1,1,1,1,1,1,1,1,1
6098,1.20E-01,5.64E-02,2.64E-01,2,6098,Not eroded,0,1,1,1,1,1,1,0,1,1,1
6105,1.23E-01,1.80E-01,3.11E-01,0,6105,ERODED,1,1,1,1,1,1,1,1,1,1,1
6116,2.83E-01,1.94E-01,2.64E-01,0,6116,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6117,9.48E-02,2.26E-01,2.71E-01,2,6117,Not eroded,0,1,1,1,1,1,1,0,1,1,1
6120,2.02E-01,2.53E-01,3.17E-01,0,6120,ERODED,1,1,1,1,1,1,1,1,1,1,1
6130,1.52E-01,3.21E-01,2.46E-01,0,6130,Not eroded,0,1,1,1,1,0,1,1,1,1,1
6132,8.28E-02,1.70E-01,2.82E-01,6,6132,Not eroded,0,1,1,1,1,1,0,0,0,0,0
6133,2.20E-01,1.82E-01,2.50E-01,4,6133,Not eroded,0,1,1,1,1,0,0,0,0,1,1
6136,2.35E-01,2.79E-01,3.15E-01,0,6136,ERODED,1,1,1,1,1,1,1,1,1,1,1
6138,2.13E-01,1.48E-01,2.93E-01,6,6138,Not eroded,0,1,1,1,1,1,0,0,0,0,0
6139,2.24E-01,1.95E-01,2.83E-01,0,6139,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6140,1.61E-01,2.96E-01,2.53E-01,0,6140,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6141,7.91E-02,5.64E-02,2.74E-01,5,6141,Not eroded,0,1,1,1,1,1,0,0,0,0,1
6142,1.11E-01,1.39E-01,2.78E-01,3,6142,Not eroded,0,1,1,1,1,1,1,0,0,1,1
6143,5.75E-02,1.70E-01,2.79E-01,5,6143,Not eroded,0,1,1,1,1,1,0,0,0,0,1
6144,7.04E-02,1.64E-01,3.26E-01,0,6144,ERODED,1,1,1,1,1,1,1,1,1,1,1
6148,1.89E-01,2.85E-01,2.99E-01,4,6148,Not eroded,0,1,1,1,1,1,0,0,0,1,1
6160,1.13E-01,3.09E-01,3.09E-01,0,6160,ERODED,1,1,1,1,1,1,1,1,1,1,1
6162,2.00E-01,7.13E-02,2.92E-01,0,6162,ERODED,1,1,1,1,1,1,1,1,1,1,1
6171,1.52E-01,2.50E-01,3.18E-01,0,6171,ERODED,1,1,1,1,1,1,1,1,1,1,1
6173,2.68E-01,7.47E-02,2.46E-01,4,6173,Not eroded,0,1,1,1,1,0,0,0,0,1,1
6175,2.24E-01,1.67E-01,2.93E-01,0,6175,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6178,1.33E-01,3.23E-01,3.33E-01,0,6178,ERODED,1,1,1,1,1,1,1,1,1,1,1
6181,2.08E-01,2.04E-01,2.77E-01,0,6181,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6184,1.07E-01,1.79E-01,3.11E-01,0,6184,ERODED,1,1,1,1,1,1,1,1,1,1,1
6185,2.94E-01,6.47E-02,3.16E-01,0,6185,ERODED,1,1,1,1,1,1,1,1,1,1,1
6186,1.36E-01,2.01E-01,2.48E-01,4,6186,Not eroded,0,1,1,1,1,0,0,0,0,1,1
6188,2.42E-01,6.98E-02,2.47E-01,3,6188,Not eroded,0,1,1,1,1,0,1,0,0,1,1
6191,2.22E-01,1.37E-01,2.59E-01,4,6191,Not eroded,0,1,1,1,1,1,0,0,0,1,1
6198,2.32E-01,8.95E-02,2.63E-01,0,6198,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6202,1.73E-01,2.81E-01,2.78E-01,0,6202,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6204,2.98E-01,1.68E-01,2.81E-01,0,6204,ERODED,1,1,1,1,1,1,1,1,1,1,1
6208,5.62E-02,1.31E-01,2.74E-01,0,6208,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6209,2.29E-01,1.26E-01,3.19E-01,0,6209,ERODED,1,1,1,1,1,1,1,1,1,1,1
6212,1.72E-01,2.14E-01,2.69E-01,4,6212,Not eroded,0,1,1,1,1,1,0,0,0,1,1
6216,2.68E-01,2.86E-01,3.02E-01,0,6216,ERODED,1,1,1,1,1,1,1,1,1,1,1
6217,2.14E-01,2.91E-01,2.87E-01,3,6217,Not eroded,0,1,1,1,1,1,1,0,0,1,1
6219,3.24E-01,2.43E-01,2.88E-01,3,6219,Not eroded,0,1,1,1,1,1,1,0,0,1,1
6220,1.15E-01,9.03E-02,2.90E-01,0,6220,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6221,1.65E-01,2.75E-01,2.76E-01,4,6221,Not eroded,0,1,1,1,1,1,0,0,0,1,1
6222,3.24E-01,5.90E-02,3.07E-01,0,6222,ERODED,1,1,1,1,1,1,1,1,1,1,1
6223,1.13E-01,2.53E-01,2.62E-01,2,6223,Not eroded,0,1,1,1,1,1,1,0,1,1,1
6225,6.98E-02,5.69E-02,2.88E-01,5,6225,Not eroded,0,1,1,1,1,1,0,0,0,0,1
6226,5.84E-02,3.06E-01,3.22E-01,0,6226,ERODED,1,1,1,1,1,1,1,1,1,1,1
6232,2.81E-01,1.07E-01,2.58E-01,5,6232,Not eroded,0,1,1,1,1,1,0,0,0,0,1
6234,3.02E-01,5.65E-02,2.52E-01,0,6234,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6237,1.15E-01,5.63E-02,2.93E-01,4,6237,Not eroded,0,1,1,1,1,1,0,0,0,1,1
6238,2.07E-01,9.96E-02,2.79E-01,4,6238,Not eroded,0,1,1,1,1,1,0,0,0,1,1
6251,2.74E-01,3.23E-01,2.77E-01,0,6251,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6254,2.97E-01,1.73E-01,2.67E-01,5,6254,Not eroded,0,1,1,1,1,1,0,0,0,0,1
6263,9.41E-02,2.18E-01,2.65E-01,6,6263,Not eroded,0,1,1,1,1,1,0,0,0,0,0
6267,1.45E-01,1.40E-01,2.80E-01,5,6267,Not eroded,0,1,1,1,1,1,0,0,0,0,1
6270,1.16E-01,1.82E-01,2.80E-01,4,6270,Not eroded,0,1,1,1,1,1,0,0,0,1,1
6272,2.64E-01,2.02E-01,3.15E-01,0,6272,ERODED,1,1,1,1,1,1,1,1,1,1,1
6273,6.52E-02,3.24E-01,2.91E-01,0,6273,ERODED,1,1,1,1,1,1,1,1,1,1,1
6274,2.89E-01,2.02E-01,2.88E-01,0,6274,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6275,8.03E-02,5.69E-02,2.84E-01,3,6275,Not eroded,0,1,1,1,1,1,1,0,0,1,1
6281,9.78E-02,1.58E-01,2.43E-01,0,6281,Not eroded,0,1,1,1,1,0,1,1,1,1,1
6282,7.37E-02,1.72E-01,2.60E-01,6,6282,Not eroded,0,1,1,1,1,1,0,0,0,0,0
6283,9.34E-02,5.64E-02,2.50E-01,4,6283,Not eroded,0,1,1,1,1,0,0,0,0,1,1
6284,2.45E-01,8.22E-02,3.03E-01,2,6284,ERODED,1,1,1,1,1,1,1,0,1,1,1
6292,1.52E-01,2.64E-01,3.13E-01,0,6292,ERODED,1,1,1,1,1,1,1,1,1,1,1
6295,2.96E-01,3.24E-01,3.05E-01,0,6295,ERODED,1,1,1,1,1,1,1,1,1,1,1
6299,2.68E-01,1.19E-01,3.06E-01,0,6299,ERODED,1,1,1,1,1,1,1,1,1,1,1
6300,3.24E-01,2.20E-01,2.97E-01,0,6300,ERODED,1,1,1,1,1,1,1,1,1,1,1
6320,7.31E-02,1.37E-01,2.60E-01,4,6320,Not eroded,0,1,1,1,1,1,0,0,0,1,1
6321,1.87E-01,1.87E-01,3.25E-01,0,6321,ERODED,1,1,1,1,1,1,1,1,1,1,1
6324,9.44E-02,2.63E-01,3.07E-01,0,6324,ERODED,1,1,1,1,1,1,1,1,1,1,1
6325,1.31E-01,2.45E-01,2.46E-01,0,6325,Not eroded,0,1,1,1,1,0,1,1,1,1,1
6327,1.05E-01,1.03E-01,2.71E-01,0,6327,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6328,3.01E-01,2.15E-01,2.98E-01,0,6328,ERODED,1,1,1,1,1,1,1,1,1,1,1
6329,1.88E-01,2.93E-01,2.63E-01,3,6329,Not eroded,0,1,1,1,1,1,1,0,0,1,1
6331,1.87E-01,1.22E-01,2.61E-01,5,6331,Not eroded,0,1,1,1,1,1,0,0,0,0,1
6336,6.37E-02,1.27E-01,2.69E-01,4,6336,Not eroded,0,1,1,1,1,1,0,0,0,1,1
6343,2.87E-01,9.89E-02,2.46E-01,4,6343,Not eroded,0,1,1,1,1,0,0,0,0,1,1
6346,1.91E-01,2.03E-01,2.67E-01,4,6346,Not eroded,0,1,1,1,1,1,0,0,0,1,1
6349,6.98E-02,1.55E-01,2.55E-01,5,6349,Not eroded,0,1,1,1,1,1,0,0,0,0,1
6355,1.79E-01,2.81E-01,2.96E-01,0,6355,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6357,2.78E-01,2.88E-01,2.95E-01,3,6357,Not eroded,0,1,1,1,1,1,1,0,0,1,1
6358,8.92E-02,1.94E-01,3.34E-01,0,6358,ERODED,1,1,1,1,1,1,1,1,1,1,1
6359,3.07E-01,1.59E-01,2.82E-01,0,6359,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6363,5.62E-02,8.15E-02,2.95E-01,3,6363,Not eroded,0,1,1,1,1,1,1,0,0,1,1
6376,1.50E-01,9.34E-02,2.83E-01,3,6376,Not eroded,0,1,1,1,1,1,1,0,0,1,1
6378,3.15E-01,8.69E-02,2.75E-01,0,6378,ERODED,1,1,1,1,1,1,1,1,1,1,1
6383,1.48E-01,3.24E-01,3.25E-01,0,6383,ERODED,1,1,1,1,1,1,1,1,1,1,1
6384,1.74E-01,5.65E-02,3.21E-01,0,6384,ERODED,1,1,1,1,1,1,1,1,1,1,1
6394,2.37E-01,1.31E-01,2.96E-01,0,6394,ERODED,1,1,1,1,1,1,1,1,1,1,1
6397,2.70E-01,1.36E-01,3.04E-01,0,6397,ERODED,1,1,1,1,1,1,1,1,1,1,1
6399,3.15E-01,1.59E-01,2.75E-01,0,6399,ERODED,1,1,1,1,1,1,1,1,1,1,1
6400,1.53E-01,1.71E-01,2.73E-01,0,6400,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6402,1.65E-01,8.75E-02,2.60E-01,4,6402,Not eroded,0,1,1,1,1,1,0,0,0,1,1
6403,2.54E-01,1.34E-01,2.82E-01,0,6403,ERODED,1,1,1,1,1,1,1,1,1,1,1
6404,5.62E-02,1.35E-01,2.83E-01,3,6404,Not eroded,0,1,1,1,1,1,1,0,0,1,1
6407,1.21E-01,2.64E-01,3.01E-01,0,6407,ERODED,1,1,1,1,1,1,1,1,1,1,1
6408,1.43E-01,3.24E-01,3.17E-01,0,6408,ERODED,1,1,1,1,1,1,1,1,1,1,1
6410,1.82E-01,5.65E-02,2.78E-01,0,6410,ERODED,1,1,1,1,1,1,1,1,1,1,1
6413,2.54E-01,2.07E-01,3.25E-01,0,6413,ERODED,1,1,1,1,1,1,1,1,1,1,1
6418,8.97E-02,1.06E-01,2.83E-01,0,6418,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6426,1.90E-01,3.22E-01,3.25E-01,0,6426,ERODED,1,1,1,1,1,1,1,1,1,1,1
6430,2.52E-01,3.24E-01,3.05E-01,3,6430,Not eroded,0,1,1,1,1,1,1,0,0,1,1
6431,1.21E-01,1.79E-01,2.88E-01,0,6431,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6439,2.43E-01,1.12E-01,2.88E-01,3,6439,Not eroded,0,1,1,1,1,1,1,0,0,1,1
6440,1.26E-01,2.38E-01,2.89E-01,0,6440,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6442,1.48E-01,1.61E-01,2.51E-01,5,6442,Not eroded,0,1,1,1,1,1,0,0,0,0,1
6443,3.15E-01,2.15E-01,2.86E-01,0,6443,ERODED,1,1,1,1,1,1,1,1,1,1,1
6445,1.61E-01,1.04E-01,2.44E-01,6,6445,Not eroded,0,1,1,1,1,0,0,0,0,0,0
6448,2.26E-01,2.07E-01,3.19E-01,0,6448,ERODED,1,1,1,1,1,1,1,1,1,1,1
6449,2.27E-01,6.50E-02,3.03E-01,0,6449,ERODED,1,1,1,1,1,1,1,1,1,1,1
6453,2.58E-01,2.37E-01,2.92E-01,0,6453,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6456,2.91E-01,1.16E-01,2.54E-01,0,6456,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6462,1.26E-01,1.86E-01,2.50E-01,0,6462,Not eroded,0,1,1,1,1,0,1,1,1,1,1
6474,2.91E-01,2.17E-01,2.93E-01,0,6474,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6487,7.30E-02,1.50E-01,2.46E-01,6,6487,Not eroded,0,1,1,1,1,0,0,0,0,0,0
6493,8.84E-02,1.80E-01,2.71E-01,3,6493,Not eroded,0,1,1,1,1,1,1,0,0,1,1
6495,1.83E-01,6.35E-02,2.62E-01,5,6495,Not eroded,0,1,1,1,1,1,0,0,0,0,1
6501,1.42E-01,1.59E-01,3.09E-01,0,6501,ERODED,1,1,1,1,1,1,1,1,1,1,1
6502,2.60E-01,5.64E-02,2.43E-01,2,6502,Not eroded,0,1,1,1,1,0,1,0,1,1,1
6506,8.13E-02,2.92E-01,3.00E-01,0,6506,ERODED,1,1,1,1,1,1,1,1,1,1,1
6510,3.15E-01,1.60E-01,2.44E-01,3,6510,Not eroded,0,1,1,1,1,0,1,0,0,1,1
6511,1.14E-01,2.67E-01,3.24E-01,0,6511,ERODED,1,1,1,1,1,1,1,1,1,1,1
6512,2.59E-01,1.08E-01,2.42E-01,6,6512,Not eroded,0,1,1,1,1,0,0,0,0,0,0
6515,1.45E-01,1.87E-01,2.47E-01,5,6515,Not eroded,0,1,1,1,1,0,0,0,0,0,1
6521,3.17E-01,8.60E-02,2.89E-01,0,6521,ERODED,1,1,1,1,1,1,1,1,1,1,1
6522,1.90E-01,2.76E-01,2.83E-01,0,6522,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6525,1.92E-01,1.23E-01,2.43E-01,3,6525,Not eroded,0,1,1,1,1,0,1,0,0,1,1
6526,2.42E-01,9.30E-02,2.65E-01,4,6526,Not eroded,0,1,1,1,1,1,0,0,0,1,1
6528,8.31E-02,1.52E-01,2.66E-01,3,6528,Not eroded,0,1,1,1,1,1,1,0,0,1,1
6531,2.90E-01,1.55E-01,2.93E-01,0,6531,ERODED,1,1,1,1,1,1,1,1,1,1,1
6538,9.21E-02,1.77E-01,2.83E-01,5,6538,Not eroded,0,1,1,1,1,1,0,0,0,0,1
6542,2.79E-01,1.76E-01,3.07E-01,0,6542,ERODED,1,1,1,1,1,1,1,1,1,1,1
6556,2.63E-01,1.22E-01,3.23E-01,0,6556,ERODED,1,1,1,1,1,1,1,1,1,1,1
6559,3.24E-01,1.29E-01,2.87E-01,0,6559,ERODED,1,1,1,1,1,1,1,1,1,1,1
6562,1.01E-01,2.63E-01,3.20E-01,0,6562,ERODED,1,1,1,1,1,1,1,1,1,1,1
6570,2.21E-01,2.13E-01,3.24E-01,0,6570,ERODED,1,1,1,1,1,1,1,1,1,1,1
6573,2.68E-01,1.03E-01,2.97E-01,4,6573,Not eroded,0,1,1,1,1,1,0,0,0,1,1
6574,3.24E-01,1.54E-01,3.23E-01,0,6574,ERODED,1,1,1,1,1,1,1,1,1,1,1
6575,2.37E-01,5.65E-02,3.01E-01,0,6575,ERODED,1,1,1,1,1,1,1,1,1,1,1
6581,2.61E-01,1.99E-01,3.25E-01,0,6581,ERODED,1,1,1,1,1,1,1,1,1,1,1
6590,6.80E-02,2.78E-01,2.43E-01,0,6590,Not eroded,0,1,1,1,1,0,1,1,1,1,1
6593,2.07E-01,3.24E-01,2.79E-01,0,6593,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6602,6.35E-02,3.15E-01,3.20E-01,0,6602,ERODED,1,1,1,1,1,1,1,1,1,1,1
6605,2.15E-01,2.67E-01,2.67E-01,0,6605,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6610,2.25E-01,3.15E-01,2.50E-01,0,6610,Not eroded,0,1,1,1,1,0,1,1,1,1,1
6613,8.59E-02,2.29E-01,3.30E-01,0,6613,ERODED,1,1,1,1,1,1,1,1,1,1,1
6617,2.66E-01,2.58E-01,3.05E-01,0,6617,ERODED,1,1,1,1,1,1,1,1,1,1,1
6619,3.16E-01,1.09E-01,2.66E-01,0,6619,ERODED,1,1,1,1,1,1,1,1,1,1,1
6620,3.24E-01,2.64E-01,2.85E-01,0,6620,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6621,2.30E-01,8.17E-02,3.14E-01,0,6621,ERODED,1,1,1,1,1,1,1,1,1,1,1
6622,2.22E-01,1.02E-01,2.76E-01,4,6622,Not eroded,0,1,1,1,1,1,0,0,0,1,1
6627,5.64E-02,3.00E-01,2.90E-01,0,6627,ERODED,1,1,1,1,1,1,1,1,1,1,1
6629,2.59E-01,1.69E-01,2.66E-01,4,6629,Not eroded,0,1,1,1,1,1,0,0,0,1,1
6635,1.37E-01,3.10E-01,2.54E-01,5,6635,Not eroded,0,1,1,1,1,1,0,0,0,0,1
6638,2.23E-01,9.44E-02,2.88E-01,5,6638,Not eroded,0,1,1,1,1,1,0,0,0,0,1
6639,1.37E-01,3.17E-01,2.46E-01,5,6639,Not eroded,0,1,1,1,1,0,0,0,0,0,1
6640,2.27E-01,2.69E-01,2.77E-01,5,6640,Not eroded,0,1,1,1,1,1,0,0,0,0,1
6642,7.86E-02,1.60E-01,2.59E-01,4,6642,Not eroded,0,1,1,1,1,1,0,0,0,1,1
6643,2.14E-01,2.04E-01,2.98E-01,4,6643,Not eroded,0,1,1,1,1,1,0,0,0,1,1
6648,2.56E-01,3.23E-01,2.79E-01,0,6648,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6649,2.12E-01,2.08E-01,2.89E-01,8,6649,Not eroded,0,1,1,1,1,1,0,0,0,0,0
6668,2.22E-01,1.28E-01,3.05E-01,5,6668,Not eroded,0,1,1,1,1,1,0,0,0,0,1
6672,2.60E-01,5.68E-02,2.86E-01,0,6672,ERODED,1,1,1,1,1,1,1,1,1,1,1
6674,6.10E-02,2.92E-01,3.08E-01,0,6674,ERODED,1,1,1,1,1,1,1,1,1,1,1
6683,6.52E-02,2.86E-01,2.49E-01,0,6683,Not eroded,0,1,1,1,1,0,1,1,1,1,1
6684,6.38E-02,5.65E-02,2.80E-01,4,6684,Not eroded,0,1,1,1,1,1,0,0,0,1,1
6685,2.80E-01,8.55E-02,2.58E-01,4,6685,Not eroded,0,1,1,1,1,1,0,0,0,1,1
6686,8.72E-02,5.64E-02,2.91E-01,4,6686,Not eroded,0,1,1,1,1,1,0,0,0,1,1
6687,1.11E-01,5.75E-02,2.59E-01,0,6687,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6691,2.21E-01,1.33E-01,2.43E-01,4,6691,Not eroded,0,1,1,1,1,0,0,0,0,1,1
6694,2.03E-01,2.01E-01,3.27E-01,0,6694,ERODED,1,1,1,1,1,1,1,1,1,1,1
6695,2.01E-01,5.65E-02,2.84E-01,0,6695,ERODED,1,1,1,1,1,1,1,1,1,1,1
6697,3.24E-01,6.58E-02,2.58E-01,0,6697,ERODED,1,1,1,1,1,1,1,1,1,1,1
6699,2.89E-01,1.22E-01,3.13E-01,0,6699,ERODED,1,1,1,1,1,1,1,1,1,1,1
6701,2.20E-01,8.29E-02,3.05E-01,0,6701,ERODED,1,1,1,1,1,1,1,1,1,1,1
6702,2.69E-01,2.07E-01,3.06E-01,0,6702,ERODED,1,1,1,1,1,1,1,1,1,1,1
6712,2.37E-01,1.83E-01,2.86E-01,0,6712,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6714,2.15E-01,5.65E-02,2.45E-01,2,6714,Not eroded,0,1,1,1,1,0,1,0,1,1,1
6720,2.47E-01,3.00E-01,2.58E-01,0,6720,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6723,1.24E-01,1.09E-01,2.50E-01,0,6723,Not eroded,0,1,1,1,1,0,1,1,1,1,1
6724,1.38E-01,2.50E-01,2.96E-01,0,6724,ERODED,1,1,1,1,1,1,1,1,1,1,1
6728,1.70E-01,3.16E-01,2.80E-01,3,6728,Not eroded,0,1,1,1,1,1,1,0,0,1,1
6729,5.62E-02,2.15E-01,2.47E-01,0,6729,Not eroded,0,1,1,1,1,0,1,1,1,1,1
6731,6.57E-02,3.04E-01,3.29E-01,0,6731,ERODED,1,1,1,1,1,1,1,1,1,1,1
6732,1.82E-01,1.17E-01,2.43E-01,3,6732,Not eroded,0,1,1,1,1,0,1,0,0,1,1
6734,8.14E-02,1.33E-01,2.75E-01,4,6734,Not eroded,0,1,1,1,1,1,0,0,0,1,1
6740,2.59E-01,2.53E-01,3.10E-01,0,6740,ERODED,1,1,1,1,1,1,1,1,1,1,1
6741,1.94E-01,1.74E-01,2.51E-01,6,6741,Not eroded,0,1,1,1,1,1,0,0,0,0,0
6743,2.15E-01,2.76E-01,2.69E-01,3,6743,Not eroded,0,1,1,1,1,1,1,0,0,1,1
6744,5.62E-02,2.56E-01,2.84E-01,0,6744,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6746,9.55E-02,1.66E-01,2.56E-01,6,6746,Not eroded,0,1,1,1,1,1,0,0,0,0,0
6749,2.08E-01,2.18E-01,2.84E-01,4,6749,Not eroded,0,1,1,1,1,1,0,0,0,1,1
6753,1.35E-01,2.54E-01,2.62E-01,0,6753,Not eroded,0,1,1,1,1,1,1,1,1,1,1
6754,1.96E-01,2.97E-01,2.69E-01,6,6754,Not eroded,0,1,1,1,1,1,0,0,0,0,0
6756,1.04E-01,1.92E-01,2.72E-01,3,6756,Not eroded,0,1,1,1,1,1,1,0,0,1,1
6757,2.85E-01,1.46E-01,2.94E-01,0,6757,ERODED,1,1,1,1,1,1,1,1,1,1,1
6760,1.54E-01,1.06E-01,2.80E-01,0,6760,Not eroded,0,1,1,1,1,1,1,1,1,1,1
