Before erosion ID,Initial X,Initial Y,Initial Z,Initial connectivity,Before erosion ID,Erosion state,Encoded erosion state,,Z location Half,Z location 0.22,Z location 0.23,Z location 0.24,Z location 0.25,Force X,Force Y,Force Z,Sum of contact force (vector),Sum force by connectivity,3 connectivity,,4Connectivity,5Connectivity,2Connectivity,1Connectivity,0Connectivity
5979,2.32E-01,1.18E-01,2.49E-01,0,5979,Not eroded,0,0,1,1,1,1,0,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
5982,1.76E-01,1.61E-01,2.55E-01,3,5982,Not eroded,0,0,1,1,1,1,1,8.08E-07,7.12E-07,7.16E-07,1.29E-06,4.31E-07,1,2.31E-03,1,1,0,0,0
5984,5.99E-02,2.75E-01,2.53E-01,3,5984,Not eroded,0,0,1,1,1,1,1,8.43E-07,-5.49E-07,3.82E-08,1.01E-06,3.36E-07,1,1.81E-03,1,1,0,0,0
5990,3.16E-01,1.94E-01,3.21E-01,0,5990,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
5992,2.11E-01,1.77E-01,3.07E-01,0,5992,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
5994,2.63E-01,5.62E-02,2.83E-01,0,5994,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
5997,3.25E-01,2.59E-01,2.75E-01,3,5997,Not eroded,0,0,1,1,1,1,1,2.64E-07,-2.11E-06,-6.25E-07,2.21E-06,7.38E-07,1,3.95E-03,1,1,0,0,0
5999,3.16E-01,8.39E-02,2.66E-01,0,5999,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6002,2.34E-01,3.18E-01,2.59E-01,5,6002,Not eroded,0,0,1,1,1,1,1,2.15E-08,-1.27E-07,-2.10E-07,2.47E-07,4.93E-08,0,4.42E-04,0,1,0,0,0
6010,1.01E-01,7.15E-02,2.51E-01,5,6010,Not eroded,0,0,1,1,1,1,1,3.50E-07,2.42E-07,1.33E-07,4.46E-07,8.91E-08,0,7.98E-04,0,1,0,0,0
6011,6.82E-02,3.07E-01,3.02E-01,0,6011,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6013,2.56E-01,2.39E-01,2.47E-01,3,6013,Not eroded,0,0,1,1,1,1,0,5.35E-06,1.94E-06,3.42E-08,5.69E-06,1.90E-06,1,1.02E-02,1,1,0,0,0
6014,8.88E-02,3.14E-01,3.12E-01,0,6014,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6019,6.19E-02,2.22E-01,3.25E-01,0,6019,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6021,1.91E-01,1.98E-01,2.83E-01,5,6021,Not eroded,0,0,1,1,1,1,1,1.02E-06,1.80E-06,1.72E-06,2.69E-06,5.39E-07,0,4.81E-03,0,1,0,0,0
6022,9.89E-02,2.58E-01,2.76E-01,0,6022,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6028,1.45E-01,2.09E-01,2.41E-01,0,6028,Not eroded,0,0,1,1,1,1,0,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6035,2.67E-01,1.53E-01,2.54E-01,0,6035,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6041,2.38E-01,2.91E-01,2.65E-01,0,6041,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6043,6.45E-02,2.11E-01,2.46E-01,4,6043,Not eroded,0,0,1,1,1,1,0,8.18E-08,2.65E-07,9.29E-09,2.78E-07,6.95E-08,0,4.97E-04,1,1,0,0,0
6045,9.36E-02,5.61E-02,2.94E-01,3,6045,Not eroded,0,0,1,1,1,1,1,8.34E-08,-7.64E-07,3.67E-08,7.70E-07,2.57E-07,1,1.38E-03,1,1,0,0,0
6056,2.19E-01,1.47E-01,2.56E-01,0,6056,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6057,6.03E-02,2.57E-01,2.53E-01,4,6057,Not eroded,0,0,1,1,1,1,1,1.68E-07,2.73E-07,7.21E-09,3.21E-07,8.02E-08,0,5.74E-04,1,1,0,0,0
6059,3.15E-01,5.61E-02,3.05E-01,0,6059,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6061,2.38E-01,1.63E-01,2.92E-01,7,6061,Not eroded,0,0,1,1,1,1,1,-2.99E-06,-4.74E-06,-6.00E-07,5.64E-06,8.06E-07,0,1.01E-02,0,0,0,0,0
6062,6.54E-02,7.17E-02,2.46E-01,5,6062,Not eroded,0,0,1,1,1,1,0,4.29E-08,2.00E-07,-7.22E-08,2.17E-07,4.33E-08,0,3.88E-04,0,1,0,0,0
6064,2.37E-01,1.34E-01,2.95E-01,3,6064,Not eroded,0,0,1,1,1,1,1,-5.57E-07,7.00E-07,2.22E-06,2.39E-06,7.98E-07,1,4.28E-03,1,1,0,0,0
6071,2.90E-01,2.65E-01,2.46E-01,4,6071,Not eroded,0,0,1,1,1,1,0,-1.91E-06,2.30E-06,-2.65E-06,3.99E-06,9.98E-07,0,7.14E-03,1,1,0,0,0
6076,7.54E-02,5.64E-02,2.85E-01,4,6076,Not eroded,0,0,1,1,1,1,1,1.53E-07,1.32E-07,-2.76E-08,2.04E-07,5.10E-08,0,3.65E-04,1,1,0,0,0
6078,6.24E-02,2.51E-01,3.07E-01,0,6078,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6081,9.78E-02,3.10E-01,3.10E-01,0,6081,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6082,1.62E-01,1.39E-01,3.20E-01,0,6082,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6086,2.80E-01,3.23E-01,2.76E-01,0,6086,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6095,2.36E-01,2.80E-01,2.81E-01,5,6095,Not eroded,0,0,1,1,1,1,1,8.07E-07,3.18E-06,-1.57E-06,3.64E-06,7.27E-07,0,6.51E-03,0,1,0,0,0
6097,2.59E-01,1.88E-01,2.42E-01,5,6097,Not eroded,0,0,1,1,1,1,0,5.72E-06,1.20E-06,5.06E-06,7.73E-06,1.55E-06,0,1.38E-02,0,1,0,0,0
6098,1.79E-01,7.42E-02,2.94E-01,5,6098,Not eroded,0,0,1,1,1,1,1,1.02E-07,-5.39E-07,-6.55E-07,8.54E-07,1.71E-07,0,1.53E-03,0,1,0,0,0
6105,2.73E-01,2.28E-01,3.28E-01,0,6105,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6108,2.61E-01,2.24E-01,3.06E-01,6,6108,Not eroded,0,0,1,1,1,1,1,3.27E-07,2.65E-05,1.45E-05,3.02E-05,5.03E-06,0,5.40E-02,0,0,0,0,0
6112,2.01E-01,1.65E-01,2.51E-01,0,6112,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6117,1.47E-01,3.17E-01,3.04E-01,3,6117,Not eroded,0,0,1,1,1,1,1,2.88E-08,4.43E-07,6.62E-07,7.97E-07,2.66E-07,1,1.43E-03,1,1,0,0,0
6118,2.16E-01,1.60E-01,2.68E-01,6,6118,Not eroded,0,0,1,1,1,1,1,1.41E-06,1.65E-06,1.25E-06,2.50E-06,4.17E-07,0,4.47E-03,0,0,0,0,0
6124,1.99E-01,2.53E-01,2.94E-01,4,6124,Not eroded,0,0,1,1,1,1,1,-2.75E-06,3.70E-06,1.13E-06,4.75E-06,1.19E-06,0,8.50E-03,1,1,0,0,0
6125,3.07E-01,2.09E-01,2.88E-01,0,6125,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6129,2.42E-01,2.15E-01,2.87E-01,0,6129,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6130,1.82E-01,2.68E-01,3.25E-01,0,6130,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6131,1.87E-01,1.99E-01,2.73E-01,5,6131,Not eroded,0,0,1,1,1,1,1,3.07E-06,2.76E-06,-1.31E-06,4.33E-06,8.67E-07,0,7.75E-03,0,1,0,0,0
6136,1.89E-01,7.38E-02,2.86E-01,0,6136,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6138,8.84E-02,2.08E-01,2.87E-01,0,6138,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6143,1.77E-01,1.05E-01,2.87E-01,4,6143,Not eroded,0,0,1,1,1,1,1,-2.06E-07,1.28E-06,4.92E-08,1.29E-06,3.24E-07,0,2.31E-03,1,1,0,0,0
6146,1.84E-01,1.44E-01,3.25E-01,0,6146,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6149,6.66E-02,2.64E-01,2.96E-01,0,6149,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6154,1.71E-01,1.59E-01,3.34E-01,0,6154,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6157,1.99E-01,8.86E-02,2.94E-01,4,6157,Not eroded,0,0,1,1,1,1,1,-1.29E-06,8.58E-07,2.14E-07,1.57E-06,3.92E-07,0,2.81E-03,1,1,0,0,0
6159,8.28E-02,3.21E-01,3.07E-01,0,6159,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6160,2.78E-01,2.84E-01,2.56E-01,0,6160,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6161,9.68E-02,2.91E-01,2.57E-01,4,6161,Not eroded,0,0,1,1,1,1,1,-1.09E-07,-1.98E-07,1.25E-07,2.58E-07,6.46E-08,0,4.61E-04,1,1,0,0,0
6169,1.30E-01,2.35E-01,3.33E-01,0,6169,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6170,1.01E-01,2.46E-01,2.89E-01,2,6170,Not eroded,0,0,1,1,1,1,1,4.22E-08,5.27E-07,1.25E-07,5.44E-07,2.72E-07,1,9.73E-04,1,1,1,0,0
6171,2.57E-01,8.32E-02,2.69E-01,0,6171,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6173,1.64E-01,1.80E-01,2.81E-01,4,6173,Not eroded,0,0,1,1,1,1,1,-1.35E-06,-4.39E-07,-8.39E-07,1.65E-06,4.13E-07,0,2.95E-03,1,1,0,0,0
6174,2.04E-01,1.92E-01,3.18E-01,0,6174,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6177,1.98E-01,2.90E-01,2.82E-01,3,6177,Not eroded,0,0,1,1,1,1,1,1.15E-06,1.11E-06,-5.39E-07,1.69E-06,5.63E-07,1,3.02E-03,1,1,0,0,0
6187,2.88E-01,1.67E-01,2.65E-01,0,6187,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6191,1.03E-01,1.41E-01,3.28E-01,0,6191,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6192,2.33E-01,3.25E-01,3.01E-01,3,6192,Not eroded,0,0,1,1,1,1,1,-1.68E-07,5.96E-07,3.12E-07,6.93E-07,2.31E-07,1,1.24E-03,1,1,0,0,0
6193,1.46E-01,6.86E-02,2.89E-01,0,6193,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6200,9.67E-02,3.25E-01,2.73E-01,0,6200,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6201,1.20E-01,2.57E-01,3.10E-01,4,6201,Not eroded,0,0,1,1,1,1,1,2.62E-08,8.72E-07,4.25E-07,9.71E-07,2.43E-07,0,1.74E-03,1,1,0,0,0
6202,1.88E-01,2.40E-01,2.42E-01,5,6202,Not eroded,0,0,1,1,1,1,0,1.20E-06,2.48E-07,-2.52E-07,1.25E-06,2.49E-07,0,2.24E-03,0,1,0,0,0
6214,2.53E-01,1.46E-01,2.97E-01,3,6214,Not eroded,0,0,1,1,1,1,1,1.12E-06,-2.46E-06,4.51E-08,2.70E-06,9.00E-07,1,4.83E-03,1,1,0,0,0
6218,2.39E-01,5.69E-02,3.14E-01,0,6218,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6227,3.07E-01,1.66E-01,2.48E-01,0,6227,Not eroded,0,0,1,1,1,1,0,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6231,1.99E-01,3.02E-01,2.94E-01,5,6231,Not eroded,0,0,1,1,1,1,1,9.11E-09,-2.77E-07,-2.15E-07,3.51E-07,7.01E-08,0,6.28E-04,0,1,0,0,0
6233,9.00E-02,6.78E-02,2.69E-01,7,6233,Not eroded,0,0,1,1,1,1,1,1.81E-07,6.63E-08,3.51E-08,1.96E-07,2.80E-08,0,3.51E-04,0,0,0,0,0
6246,2.19E-01,2.51E-01,2.98E-01,4,6246,Not eroded,0,0,1,1,1,1,1,8.66E-06,-2.12E-06,3.36E-06,9.53E-06,2.38E-06,0,1.70E-02,1,1,0,0,0
6250,1.95E-01,1.68E-01,2.41E-01,5,6250,Not eroded,0,0,1,1,1,1,0,3.58E-06,5.27E-07,-5.79E-07,3.67E-06,7.33E-07,0,6.56E-03,0,1,0,0,0
6255,2.75E-01,1.43E-01,2.64E-01,0,6255,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6263,1.78E-01,2.18E-01,2.82E-01,4,6263,Not eroded,0,0,1,1,1,1,1,2.41E-06,1.32E-06,5.78E-06,6.40E-06,1.60E-06,0,1.14E-02,1,1,0,0,0
6264,1.63E-01,2.18E-01,2.56E-01,4,6264,Not eroded,0,0,1,1,1,1,1,-3.04E-07,8.20E-08,7.89E-07,8.49E-07,2.12E-07,0,1.52E-03,1,1,0,0,0
6265,8.93E-02,3.16E-01,2.81E-01,0,6265,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6268,3.24E-01,2.78E-01,2.94E-01,3,6268,Not eroded,0,0,1,1,1,1,1,3.09E-07,1.42E-06,-2.44E-07,1.47E-06,4.91E-07,1,2.63E-03,1,1,0,0,0
6282,8.04E-02,1.06E-01,3.32E-01,0,6282,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6287,2.16E-01,2.26E-01,2.55E-01,5,6287,Not eroded,0,0,1,1,1,1,1,-8.65E-07,3.17E-06,6.28E-06,7.08E-06,1.42E-06,0,1.27E-02,0,1,0,0,0
6290,1.00E-01,6.18E-02,2.49E-01,4,6290,Not eroded,0,0,1,1,1,1,0,1.97E-07,2.01E-07,1.81E-07,3.34E-07,8.36E-08,0,5.97E-04,1,1,0,0,0
6291,2.71E-01,2.09E-01,2.69E-01,4,6291,Not eroded,0,0,1,1,1,1,1,0.000227033,-2.20E-04,-4.61E-04,0.000559064,0.000139766,0,1.00E+00,1,1,0,0,0
6293,2.87E-01,6.57E-02,2.56E-01,0,6293,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6297,1.54E-01,9.90E-02,3.17E-01,0,6297,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6309,8.41E-02,8.56E-02,2.89E-01,5,6309,Not eroded,0,0,1,1,1,1,1,6.07E-08,3.76E-07,1.49E-07,4.09E-07,8.17E-08,0,7.32E-04,0,1,0,0,0
6324,1.95E-01,3.12E-01,2.48E-01,5,6324,Not eroded,0,0,1,1,1,1,0,-2.32E-07,5.80E-07,-6.15E-08,6.27E-07,1.25E-07,0,1.12E-03,0,1,0,0,0
6326,1.52E-01,2.60E-01,2.78E-01,5,6326,Not eroded,0,0,1,1,1,1,1,7.20E-08,1.32E-06,1.28E-06,1.84E-06,3.68E-07,0,3.29E-03,0,1,0,0,0
6328,1.69E-01,1.67E-01,2.66E-01,5,6328,Not eroded,0,0,1,1,1,1,1,3.40E-07,1.36E-07,2.60E-07,4.49E-07,8.98E-08,0,8.03E-04,0,1,0,0,0
6329,1.78E-01,1.51E-01,3.16E-01,0,6329,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6334,3.09E-01,5.62E-02,2.65E-01,0,6334,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6342,2.89E-01,2.07E-01,2.67E-01,3,6342,Not eroded,0,0,1,1,1,1,1,0.000160875,3.31E-06,6.80E-05,0.000174675,5.82E-05,1,3.12E-01,1,1,0,0,0
6343,2.33E-01,1.90E-01,3.16E-01,2,6343,Not eroded,0,0,1,1,1,1,1,-1.76E-06,2.26E-06,-8.85E-06,9.30E-06,4.65E-06,1,1.66E-02,1,1,1,0,0
6357,3.18E-01,2.87E-01,2.78E-01,0,6357,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6366,2.90E-01,1.06E-01,3.18E-01,0,6366,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6367,2.13E-01,8.85E-02,3.08E-01,2,6367,ERODED,1,1,1,1,1,1,1,2.30E-07,5.81E-07,2.81E-07,6.85E-07,3.42E-07,1,1.23E-03,1,1,1,0,0
6369,2.65E-01,1.63E-01,2.67E-01,0,6369,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6370,2.77E-01,1.75E-01,2.58E-01,0,6370,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6376,3.13E-01,8.91E-02,2.78E-01,0,6376,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6378,5.60E-02,3.01E-01,3.10E-01,0,6378,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6383,9.35E-02,3.07E-01,2.71E-01,0,6383,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6395,1.97E-01,2.95E-01,2.45E-01,3,6395,Not eroded,0,0,1,1,1,1,0,-3.90E-07,-3.71E-07,5.83E-07,7.94E-07,2.65E-07,1,1.42E-03,1,1,0,0,0
6396,7.21E-02,7.82E-02,2.54E-01,8,6396,Not eroded,0,0,1,1,1,1,1,1.46E-07,1.53E-07,-4.09E-08,2.16E-07,2.70E-08,0,3.86E-04,0,0,0,0,0
6397,1.54E-01,1.17E-01,3.27E-01,0,6397,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6401,3.16E-01,1.63E-01,2.52E-01,4,6401,Not eroded,0,0,1,1,1,1,1,-2.50E-06,-1.41E-05,-9.53E-06,1.72E-05,4.31E-06,0,3.08E-02,1,1,0,0,0
6407,1.06E-01,2.76E-01,2.61E-01,0,6407,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6409,2.53E-01,3.25E-01,2.95E-01,0,6409,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6413,1.42E-01,1.98E-01,2.93E-01,0,6413,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6414,6.87E-02,2.38E-01,3.22E-01,0,6414,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6422,1.02E-01,2.21E-01,2.86E-01,0,6422,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6426,1.69E-01,1.36E-01,3.11E-01,0,6426,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6427,2.71E-01,1.45E-01,2.55E-01,0,6427,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6430,7.63E-02,6.62E-02,2.87E-01,4,6430,Not eroded,0,0,1,1,1,1,1,8.32E-08,3.76E-07,4.44E-09,3.85E-07,9.63E-08,0,6.89E-04,1,1,0,0,0
6434,2.42E-01,2.76E-01,2.41E-01,0,6434,Not eroded,0,0,1,1,1,1,0,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6443,1.89E-01,5.61E-02,2.68E-01,3,6443,Not eroded,0,0,1,1,1,1,1,2.47E-07,-1.15E-06,1.68E-07,1.19E-06,3.95E-07,1,2.13E-03,1,1,0,0,0
6445,2.84E-01,9.33E-02,2.58E-01,0,6445,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6449,1.40E-01,2.36E-01,2.80E-01,0,6449,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6451,2.43E-01,5.65E-02,2.78E-01,0,6451,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6456,2.26E-01,1.47E-01,3.25E-01,3,6456,Not eroded,0,0,1,1,1,1,1,7.21E-07,3.26E-07,9.53E-07,1.24E-06,4.13E-07,1,2.22E-03,1,1,0,0,0
6465,3.15E-01,8.97E-02,2.88E-01,0,6465,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6466,1.72E-01,8.11E-02,2.91E-01,0,6466,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6467,1.00E-01,3.25E-01,3.10E-01,0,6467,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6473,1.21E-01,2.16E-01,3.26E-01,0,6473,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6474,1.80E-01,8.12E-02,2.71E-01,3,6474,Not eroded,0,0,1,1,1,1,1,7.11E-07,8.41E-07,-9.13E-07,1.43E-06,4.77E-07,1,2.56E-03,1,1,0,0,0
6478,2.80E-01,2.35E-01,2.41E-01,0,6478,Not eroded,0,0,1,1,1,1,0,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6485,1.42E-01,2.30E-01,3.18E-01,0,6485,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6489,1.16E-01,2.87E-01,2.54E-01,3,6489,Not eroded,0,0,1,1,1,1,1,-2.16E-07,4.17E-07,5.92E-08,4.74E-07,1.58E-07,1,8.48E-04,1,1,0,0,0
6500,3.24E-01,1.55E-01,2.51E-01,0,6500,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6501,9.63E-02,9.38E-02,3.08E-01,0,6501,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6512,3.02E-01,9.42E-02,2.92E-01,4,6512,Not eroded,0,0,1,1,1,1,1,-4.40E-07,4.98E-07,1.02E-06,1.22E-06,3.04E-07,0,2.18E-03,1,1,0,0,0
6515,1.64E-01,2.61E-01,2.73E-01,3,6515,Not eroded,0,0,1,1,1,1,1,2.61E-07,-6.30E-08,1.22E-06,1.25E-06,4.18E-07,1,2.24E-03,1,1,0,0,0
6516,2.15E-01,5.62E-02,3.00E-01,0,6516,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6525,2.47E-01,2.86E-01,3.08E-01,4,6525,Not eroded,0,0,1,1,1,1,1,7.00E-07,3.39E-06,2.26E-06,4.14E-06,1.03E-06,0,7.41E-03,1,1,0,0,0
6532,2.63E-01,2.02E-01,2.94E-01,4,6532,Not eroded,0,0,1,1,1,1,1,5.91E-06,6.83E-06,-5.95E-05,6.01E-05,1.50E-05,0,1.08E-01,1,1,0,0,0
6537,2.16E-01,3.00E-01,2.61E-01,4,6537,Not eroded,0,0,1,1,1,1,1,5.31E-07,2.08E-07,-2.55E-09,5.70E-07,1.43E-07,0,1.02E-03,1,1,0,0,0
6540,2.78E-01,1.64E-01,2.61E-01,0,6540,Not eroded,0,0,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6541,1.85E-01,3.00E-01,2.56E-01,3,6541,Not eroded,0,0,1,1,1,1,1,3.85E-07,7.76E-07,5.71E-07,1.04E-06,3.46E-07,1,1.86E-03,1,1,0,0,0
6544,2.01E-01,3.07E-01,2.56E-01,4,6544,Not eroded,0,0,1,1,1,1,1,1.51E-07,3.09E-07,-2.21E-07,4.09E-07,1.02E-07,0,7.32E-04,1,1,0,0,0
6553,3.19E-01,2.61E-01,2.50E-01,4,6553,Not eroded,0,0,1,1,1,1,0,-9.71E-07,-5.18E-06,-2.45E-07,5.28E-06,1.32E-06,0,9.44E-03,1,1,0,0,0
6556,1.18E-01,2.43E-01,3.20E-01,0,6556,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6558,1.39E-01,1.35E-01,2.72E-01,0,6558,ERODED,1,1,1,1,1,1,1,0,0.00E+00,0.00E+00,0,0,1,0.00E+00,1,1,1,1,1
6565,1.74E-01,7.41E-02,2.75E-01,4,6565,Not eroded,0,0,1,1,1,1,1,3.87E-07,9.52E-07,-4.63E-07,1.13E-06,2.82E-07,0,2.02E-03,1,1,0,0,0
6566,5.60E-02,7.01E-02,2.87E-01,4,6566,Not eroded,0,0,1,1,1,1,1,4.30E-08,-3.29E-08,2.15E-07,2.22E-07,5.54E-08,0,3.97E-04,1,1,0,0,0
