Before erosion ID,Initial X,Initial Y,Initial Z,Initial connectivity,Before erosion ID,Erosion state,Encoded erosion state,Z location half,Z location 0.21,Z location 0.22,Z location 0.23,Z location 0.24,Z location 0.25,3 connectivity,1 Connectivity,2 Connectivity,4 Connectivity,5 Connectivity
6241,1.26E-01,1.27E-01,0.2110117,2,6241,Not eroded,0,1,1,0,0,0,0,1,0,1,1,1
6242,1.90E-01,6.40E-02,0.2862916,0,6242,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6243,3.24E-01,1.99E-01,0.2317873,6,6243,Not eroded,0,1,1,1,1,0,0,0,0,0,0,0
6249,2.39E-01,1.33E-01,0.3190122,0,6249,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6252,2.32E-01,3.24E-01,0.2547299,3,6252,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
6256,1.92E-01,1.10E-01,0.2563382,0,6256,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
6259,3.19E-01,3.10E-01,0.2860249,0,6259,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
6261,1.84E-01,9.62E-02,0.2702015,0,6261,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
6262,2.85E-01,2.71E-01,0.2613672,5,6262,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
6264,2.81E-01,2.54E-01,0.2834267,5,6264,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
6266,1.08E-01,3.07E-01,0.2218762,5,6266,Not eroded,0,1,1,1,0,0,0,0,0,0,0,1
6267,5.65E-02,1.94E-01,0.2739438,0,6267,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
6269,8.16E-02,3.15E-01,0.214831,6,6269,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0
6272,2.90E-01,1.88E-01,0.2878073,2,6272,Not eroded,0,1,1,1,1,1,1,1,0,1,1,1
6275,3.25E-01,2.04E-01,0.2649933,3,6275,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
6276,2.90E-01,2.19E-01,0.2458176,4,6276,Not eroded,0,1,1,1,1,1,0,0,0,0,1,1
6280,2.12E-01,1.93E-01,0.2434024,0,6280,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1
6285,3.16E-01,1.63E-01,0.2520885,6,6285,Not eroded,0,1,1,1,1,1,1,0,0,0,0,0
6286,9.42E-02,1.32E-01,0.3227427,0,6286,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6288,2.18E-01,1.55E-01,0.3268115,0,6288,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6292,2.17E-01,2.04E-01,0.2600462,4,6292,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
6293,1.58E-01,1.74E-01,0.2532755,0,6293,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
6296,9.44E-02,1.31E-01,0.2157384,5,6296,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1
6298,2.89E-01,2.65E-01,0.2972032,6,6298,Not eroded,0,1,1,1,1,1,1,0,0,0,0,0
6302,2.05E-01,1.86E-01,0.277305,3,6302,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
6303,8.79E-02,5.59E-02,0.2888506,0,6303,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
6307,2.81E-01,2.39E-01,0.2180119,4,6307,Not eroded,0,1,1,0,0,0,0,0,0,0,1,1
6308,2.51E-01,1.96E-01,0.2842096,0,6308,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
6316,7.22E-02,1.62E-01,0.2409857,0,6316,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1
6318,5.71E-02,2.60E-01,0.2409804,0,6318,ERODED,1,1,1,1,1,1,0,1,1,1,1,1
6321,2.49E-01,1.74E-01,0.2246944,4,6321,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
6322,1.77E-01,6.82E-02,0.2303596,5,6322,Not eroded,0,1,1,1,1,0,0,0,0,0,0,1
6324,1.81E-01,2.64E-01,0.2225483,0,6324,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
6325,3.15E-01,1.41E-01,0.2630674,4,6325,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
6326,1.37E-01,3.06E-01,0.2631284,0,6326,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6328,5.80E-02,1.22E-01,0.2699229,4,6328,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
6334,2.00E-01,2.80E-01,0.2171436,0,6334,Not eroded,0,1,1,0,0,0,0,1,1,1,1,1
6337,2.34E-01,2.06E-01,0.2514614,4,6337,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
6338,3.25E-01,2.72E-01,0.2860943,3,6338,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
6339,1.70E-01,1.42E-01,0.2640222,0,6339,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
6340,3.18E-01,2.07E-01,0.2904016,4,6340,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
6346,2.40E-01,2.66E-01,0.2921484,5,6346,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
6348,2.11E-01,1.84E-01,0.3238405,0,6348,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
6350,2.32E-01,1.49E-01,0.3072047,0,6350,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6353,5.64E-02,3.23E-01,0.2886451,2,6353,Not eroded,0,1,1,1,1,1,1,1,0,1,1,1
6360,8.98E-02,5.59E-02,0.2727626,4,6360,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
6361,2.07E-01,1.86E-01,0.2338097,0,6361,Not eroded,0,1,1,1,1,0,0,1,1,1,1,1
6362,8.91E-02,1.22E-01,0.2571478,2,6362,Not eroded,0,1,1,1,1,1,1,1,0,1,1,1
6363,7.87E-02,2.60E-01,0.2804491,0,6363,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6364,8.06E-02,2.45E-01,0.2714075,0,6364,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6366,1.40E-01,7.30E-02,0.2473075,3,6366,Not eroded,0,1,1,1,1,1,0,1,0,0,1,1
6371,2.86E-01,1.41E-01,0.3178378,0,6371,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6372,2.36E-01,3.24E-01,0.2857503,0,6372,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6375,2.25E-01,3.12E-01,0.2148926,4,6375,Not eroded,0,1,1,0,0,0,0,0,0,0,1,1
6376,3.24E-01,7.84E-02,0.2740865,0,6376,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
6379,3.18E-01,8.08E-02,0.2666093,0,6379,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
6381,5.65E-02,1.55E-01,0.2657341,3,6381,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
6382,3.01E-01,2.02E-01,0.2151781,4,6382,Not eroded,0,1,1,0,0,0,0,0,0,0,1,1
6383,2.77E-01,3.17E-01,0.2479668,5,6383,Not eroded,0,1,1,1,1,1,0,0,0,0,0,1
6386,1.21E-01,1.06E-01,0.2194531,4,6386,Not eroded,0,1,1,0,0,0,0,0,0,0,1,1
6389,1.26E-01,3.16E-01,0.2211373,4,6389,ERODED,1,1,1,1,0,0,0,0,0,0,1,1
6390,1.99E-01,1.06E-01,0.2622002,0,6390,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
6391,3.25E-01,1.58E-01,0.2354987,2,6391,Not eroded,0,1,1,1,1,0,0,1,0,1,1,1
6396,3.24E-01,8.56E-02,0.2602721,3,6396,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
6401,1.86E-01,1.32E-01,0.2625595,0,6401,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
6405,1.12E-01,3.04E-01,0.2888754,0,6405,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6407,9.62E-02,1.71E-01,0.281644,0,6407,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
6408,1.42E-01,2.56E-01,0.3000754,0,6408,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6409,1.36E-01,2.00E-01,0.2308272,4,6409,Not eroded,0,1,1,1,1,0,0,0,0,0,1,1
6411,1.55E-01,2.88E-01,0.221287,6,6411,Not eroded,0,1,1,1,0,0,0,0,0,0,0,0
6412,2.74E-01,6.96E-02,0.2806648,0,6412,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
6413,2.11E-01,1.96E-01,0.230715,5,6413,Not eroded,0,1,1,1,1,0,0,0,0,0,0,1
6414,1.06E-01,3.18E-01,0.2232601,4,6414,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
6415,5.65E-02,9.87E-02,0.2432202,3,6415,Not eroded,0,1,1,1,1,1,0,1,0,0,1,1
6416,1.34E-01,1.93E-01,0.2234928,0,6416,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
6417,2.96E-01,1.17E-01,0.32201,0,6417,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6421,3.08E-01,2.43E-01,0.2171291,5,6421,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1
6431,1.78E-01,1.63E-01,0.2368024,0,6431,Not eroded,0,1,1,1,1,0,0,1,1,1,1,1
6432,2.24E-01,1.59E-01,0.3003007,0,6432,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6434,2.83E-01,3.24E-01,0.257636,3,6434,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
6436,5.65E-02,1.02E-01,0.2685188,3,6436,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
6446,1.53E-01,3.24E-01,0.2339366,3,6446,ERODED,1,1,1,1,1,0,0,1,0,0,1,1
6450,2.99E-01,8.88E-02,0.2708698,3,6450,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
6452,2.71E-01,2.46E-01,0.2334653,6,6452,Not eroded,0,1,1,1,1,0,0,0,0,0,0,0
6457,5.67E-02,1.59E-01,0.278902,3,6457,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
6458,1.37E-01,2.78E-01,0.2228215,0,6458,ERODED,1,1,1,1,0,0,0,1,1,1,1,1
6461,2.58E-01,5.59E-02,0.2389228,3,6461,Not eroded,0,1,1,1,1,0,0,1,0,0,1,1
6463,2.92E-01,1.91E-01,0.2139059,0,6463,Not eroded,0,1,1,0,0,0,0,1,1,1,1,1
6465,2.42E-01,1.48E-01,0.3042214,0,6465,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6466,2.90E-01,1.84E-01,0.2595672,3,6466,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
6467,2.75E-01,2.27E-01,0.2359161,3,6467,Not eroded,0,1,1,1,1,0,0,1,0,0,1,1
6470,6.30E-02,2.62E-01,0.3251272,0,6470,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6477,1.59E-01,1.10E-01,0.2334126,4,6477,Not eroded,0,1,1,1,1,0,0,0,0,0,1,1
6481,2.77E-01,8.95E-02,0.2196003,0,6481,Not eroded,0,1,1,0,0,0,0,1,1,1,1,1
6484,2.15E-01,1.84E-01,0.2407162,5,6484,Not eroded,0,1,1,1,1,1,0,0,0,0,0,1
6486,2.47E-01,1.61E-01,0.2729553,0,6486,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6487,1.05E-01,3.06E-01,0.2121725,5,6487,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1
6489,1.21E-01,9.13E-02,0.2960489,0,6489,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6491,1.18E-01,2.97E-01,0.2760657,0,6491,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6493,1.68E-01,1.38E-01,0.2200185,5,6493,Not eroded,0,1,1,1,0,0,0,0,0,0,0,1
6494,2.91E-01,1.38E-01,0.3275633,0,6494,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6495,1.43E-01,2.48E-01,0.2921232,0,6495,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6499,2.53E-01,1.95E-01,0.2664488,0,6499,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
6501,9.33E-02,1.15E-01,0.219407,5,6501,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1
6506,1.73E-01,6.44E-02,0.319821,0,6506,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6509,1.36E-01,6.52E-02,0.2526492,5,6509,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
6510,2.67E-01,2.28E-01,0.3055911,0,6510,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6512,3.24E-01,1.99E-01,0.2524118,5,6512,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
6514,2.81E-01,1.83E-01,0.2942625,3,6514,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
6518,1.30E-01,2.76E-01,0.2563604,0,6518,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6519,9.58E-02,3.24E-01,0.3090598,0,6519,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6522,1.77E-01,2.62E-01,0.3001223,0,6522,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6524,7.54E-02,1.05E-01,0.2202861,3,6524,Not eroded,0,1,1,1,0,0,0,1,0,0,1,1
6525,1.43E-01,9.30E-02,0.2881053,0,6525,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6527,2.43E-01,2.43E-01,0.2599191,4,6527,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
6529,1.78E-01,3.23E-01,0.2345922,0,6529,ERODED,1,1,1,1,1,0,0,1,1,1,1,1
6530,3.19E-01,3.06E-01,0.2659948,0,6530,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
6531,3.24E-01,2.86E-01,0.2282572,3,6531,Not eroded,0,1,1,1,0,0,0,1,0,0,1,1
6532,1.33E-01,8.04E-02,0.2808953,2,6532,Not eroded,0,1,1,1,1,1,1,1,0,1,1,1
6537,2.25E-01,2.96E-01,0.2116237,0,6537,Not eroded,0,1,1,0,0,0,0,1,1,1,1,1
6538,7.64E-02,2.25E-01,0.2907628,0,6538,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6540,2.63E-01,8.02E-02,0.2220702,0,6540,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
6541,2.62E-01,6.72E-02,0.2723728,5,6541,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
6542,3.24E-01,2.36E-01,0.2259758,5,6542,Not eroded,0,1,1,1,0,0,0,0,0,0,0,1
6543,2.16E-01,2.04E-01,0.2917755,0,6543,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6548,2.19E-01,3.24E-01,0.2630346,3,6548,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
6549,1.94E-01,1.02E-01,0.2704186,0,6549,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
6550,1.94E-01,9.98E-02,0.233186,0,6550,Not eroded,0,1,1,1,1,0,0,1,1,1,1,1
6553,6.46E-02,6.06E-02,0.2858961,0,6553,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6555,2.53E-01,3.24E-01,0.2751594,3,6555,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
6557,2.98E-01,5.71E-02,0.2149376,0,6557,Not eroded,0,1,1,0,0,0,0,1,1,1,1,1
6561,1.63E-01,2.40E-01,0.2202639,3,6561,Not eroded,0,1,1,1,0,0,0,1,0,0,1,1
6562,1.02E-01,2.11E-01,0.215386,3,6562,Not eroded,0,1,1,0,0,0,0,1,0,0,1,1
6563,1.27E-01,8.26E-02,0.259912,4,6563,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
6564,1.43E-01,9.42E-02,0.2777623,0,6564,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6570,2.39E-01,2.01E-01,0.2958685,2,6570,Not eroded,0,1,1,1,1,1,1,1,0,1,1,1
6571,1.40E-01,1.18E-01,0.2306532,5,6571,Not eroded,0,1,1,1,1,0,0,0,0,0,0,1
6575,3.24E-01,2.59E-01,0.2578868,5,6575,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
6577,2.67E-01,5.72E-02,0.2399717,3,6577,Not eroded,0,1,1,1,1,0,0,1,0,0,1,1
6580,1.50E-01,1.50E-01,0.3243129,0,6580,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6583,5.66E-02,1.31E-01,0.3124048,0,6583,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6584,1.51E-01,1.04E-01,0.3017656,0,6584,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6587,2.57E-01,2.61E-01,0.2142295,3,6587,Not eroded,0,1,1,0,0,0,0,1,0,0,1,1
6590,3.19E-01,2.63E-01,0.2228189,4,6590,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
6591,8.29E-02,2.63E-01,0.3229102,0,6591,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6592,3.00E-01,2.77E-01,0.2476623,4,6592,Not eroded,0,1,1,1,1,1,0,0,0,0,1,1
6596,2.61E-01,1.37E-01,0.2567124,5,6596,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
6602,1.82E-01,1.09E-01,0.3247516,0,6602,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
6605,1.16E-01,2.95E-01,0.2657822,0,6605,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6606,3.16E-01,1.98E-01,0.2254029,5,6606,Not eroded,0,1,1,1,0,0,0,0,0,0,0,1
6607,5.65E-02,1.79E-01,0.2867734,3,6607,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
6608,1.62E-01,5.68E-02,0.2187809,5,6608,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1
6612,1.28E-01,2.26E-01,0.3243444,0,6612,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6619,1.93E-01,1.84E-01,0.298551,4,6619,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
6620,5.65E-02,2.49E-01,0.2113712,3,6620,Not eroded,0,1,1,0,0,0,0,1,0,0,1,1
6627,1.24E-01,6.31E-02,0.269665,4,6627,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
6629,3.12E-01,2.67E-01,0.2633243,0,6629,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
6630,1.34E-01,3.02E-01,0.3312327,0,6630,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6636,3.16E-01,6.29E-02,0.2217248,4,6636,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
6639,1.73E-01,1.57E-01,0.2937143,0,6639,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6641,2.70E-01,2.92E-01,0.243788,0,6641,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1
6644,1.26E-01,3.17E-01,0.3247829,0,6644,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6647,2.75E-01,2.32E-01,0.2498011,0,6647,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1
6649,1.02E-01,2.65E-01,0.2860101,0,6649,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6650,8.42E-02,2.72E-01,0.2937207,0,6650,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6657,1.31E-01,1.97E-01,0.3349813,0,6657,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6661,1.86E-01,2.47E-01,0.3207093,0,6661,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6667,3.18E-01,6.85E-02,0.2510425,4,6667,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
6668,2.71E-01,2.36E-01,0.2182999,0,6668,Not eroded,0,1,1,0,0,0,0,1,1,1,1,1
6671,6.79E-02,1.18E-01,0.2601286,4,6671,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
6672,2.92E-01,1.92E-01,0.229566,3,6672,Not eroded,0,1,1,1,0,0,0,1,0,0,1,1
6673,1.55E-01,3.00E-01,0.3250991,0,6673,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6676,1.91E-01,2.36E-01,0.2636355,3,6676,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
6679,1.45E-01,2.73E-01,0.2257565,0,6679,ERODED,1,1,1,1,0,0,0,1,1,1,1,1
6680,3.17E-01,2.57E-01,0.2646374,4,6680,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
6683,1.57E-01,2.28E-01,0.2305503,3,6683,Not eroded,0,1,1,1,1,0,0,1,0,0,1,1
6685,5.65E-02,2.54E-01,0.2944195,0,6685,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6690,1.06E-01,2.08E-01,0.2350973,3,6690,Not eroded,0,1,1,1,1,0,0,1,0,0,1,1
6693,2.29E-01,1.22E-01,0.2367169,4,6693,Not eroded,0,1,1,1,1,0,0,0,0,0,1,1
6696,1.85E-01,1.45E-01,0.2717264,0,6696,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
6700,2.90E-01,2.47E-01,0.2992069,4,6700,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
6701,1.28E-01,3.00E-01,0.2729468,0,6701,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6702,2.51E-01,1.63E-01,0.2312835,0,6702,Not eroded,0,1,1,1,1,0,0,1,1,1,1,1
6706,3.08E-01,5.59E-02,0.290459,4,6706,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
6709,1.72E-01,2.44E-01,0.220978,4,6709,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
6711,6.57E-02,1.73E-01,0.2328484,0,6711,Not eroded,0,1,1,1,1,0,0,1,1,1,1,1
6713,2.81E-01,1.59E-01,0.2126239,4,6713,Not eroded,0,1,1,0,0,0,0,0,0,0,1,1
6716,5.65E-02,1.64E-01,0.2292017,3,6716,Not eroded,0,1,1,1,0,0,0,1,0,0,1,1
6723,3.24E-01,2.28E-01,0.2207897,3,6723,Not eroded,0,1,1,1,0,0,0,1,0,0,1,1
6726,3.18E-01,2.44E-01,0.2615389,4,6726,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
6728,3.20E-01,2.07E-01,0.2484879,5,6728,Not eroded,0,1,1,1,1,1,0,0,0,0,0,1
6730,1.88E-01,2.69E-01,0.3172301,0,6730,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6734,7.89E-02,2.77E-01,0.3064066,0,6734,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6736,2.57E-01,2.01E-01,0.3247908,0,6736,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6744,2.85E-01,2.86E-01,0.2243461,2,6744,Not eroded,0,1,1,1,0,0,0,1,0,1,1,1
6747,1.74E-01,8.44E-02,0.2822372,0,6747,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
6749,5.65E-02,9.04E-02,0.2375727,4,6749,Not eroded,0,1,1,1,1,0,0,0,0,0,1,1
6754,3.12E-01,5.59E-02,0.2470614,2,6754,Not eroded,0,1,1,1,1,1,0,1,0,1,1,1
6755,8.91E-02,1.36E-01,0.3032598,0,6755,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6761,1.48E-01,1.60E-01,0.2368712,5,6761,Not eroded,0,1,1,1,1,0,0,0,0,0,0,1
6762,2.72E-01,3.09E-01,0.251417,4,6762,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
6763,8.63E-02,2.17E-01,0.2979239,0,6763,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6767,2.29E-01,5.59E-02,0.2389739,2,6767,Not eroded,0,1,1,1,1,0,0,1,0,1,1,1
6768,2.38E-01,2.57E-01,0.3056775,4,6768,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
6769,1.03E-01,8.61E-02,0.3314499,0,6769,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6770,8.79E-02,2.98E-01,0.2521997,0,6770,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
6773,6.66E-02,7.86E-02,0.3264793,0,6773,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6781,2.63E-01,8.56E-02,0.2980352,3,6781,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
6782,1.02E-01,3.12E-01,0.3299939,0,6782,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6787,2.46E-01,5.59E-02,0.2348273,3,6787,Not eroded,0,1,1,1,1,0,0,1,0,0,1,1
6789,2.49E-01,3.24E-01,0.262711,3,6789,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
6791,1.81E-01,2.90E-01,0.2392951,2,6791,Not eroded,0,1,1,1,1,0,0,1,0,1,1,1
6792,1.25E-01,2.10E-01,0.2544091,0,6792,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
6793,1.65E-01,1.54E-01,0.2289609,4,6793,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
6795,3.05E-01,1.67E-01,0.2501547,4,6795,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
6799,8.43E-02,6.05E-02,0.2657721,4,6799,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
6800,2.83E-01,2.60E-01,0.2912137,4,6800,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
6803,1.19E-01,2.86E-01,0.2466883,0,6803,ERODED,1,1,1,1,1,1,0,1,1,1,1,1
6804,2.23E-01,1.17E-01,0.3249783,0,6804,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6805,1.25E-01,2.99E-01,0.287398,0,6805,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6808,1.04E-01,6.43E-02,0.2195607,4,6808,Not eroded,0,1,1,0,0,0,0,0,0,0,1,1
6812,3.15E-01,1.87E-01,0.2393792,3,6812,Not eroded,0,1,1,1,1,0,0,1,0,0,1,1
6814,8.91E-02,6.57E-02,0.2749245,4,6814,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
6816,1.47E-01,8.94E-02,0.2229079,3,6816,Not eroded,0,1,1,1,0,0,0,1,0,0,1,1
6818,2.53E-01,6.48E-02,0.2689382,4,6818,Not eroded,0,1,1,1,1,1,1,0,0,0,1,1
6821,2.74E-01,8.09E-02,0.223932,0,6821,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
6823,7.26E-02,9.66E-02,0.2876752,3,6823,Not eroded,0,1,1,1,1,1,1,1,0,0,1,1
6828,9.55E-02,3.00E-01,0.2282469,3,6828,Not eroded,0,1,1,1,0,0,0,1,0,0,1,1
6830,1.22E-01,2.07E-01,0.2144984,0,6830,Not eroded,0,1,1,0,0,0,0,1,1,1,1,1
6832,1.96E-01,3.24E-01,0.2306617,2,6832,Not eroded,0,1,1,1,1,0,0,1,0,1,1,1
6834,5.65E-02,1.57E-01,0.2466421,3,6834,Not eroded,0,1,1,1,1,1,0,1,0,0,1,1
6838,2.53E-01,1.32E-01,0.3112413,0,6838,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6841,2.06E-01,1.21E-01,0.3191167,0,6841,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6842,2.06E-01,1.20E-01,0.2753449,0,6842,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1
6844,2.96E-01,1.26E-01,0.3147578,0,6844,ERODED,1,1,1,1,1,1,1,1,1,1,1,1
6847,2.85E-01,6.51E-02,0.2215179,0,6847,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
6851,9.56E-02,8.91E-02,0.2212083,4,6851,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
6852,6.58E-02,3.24E-01,0.2209978,4,6852,Not eroded,0,1,1,1,0,0,0,0,0,0,1,1
6853,1.62E-01,2.83E-01,0.2292283,0,6853,Not eroded,0,1,1,1,0,0,0,1,1,1,1,1
6857,2.86E-01,2.83E-01,0.2503089,5,6857,Not eroded,0,1,1,1,1,1,1,0,0,0,0,1
